age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
43,Self-emp-not-inc,84673,9th,11,Married-civ-spouse,Prof-specialty,Husband,Other,Female,0,0,38,United-States,<=50K
41,Private,298871,Prof-school,12,Married-civ-spouse,Priv-house-serv,Husband,White,Female,0,0,60,United-States,<=50K
19,Private,276937,HS-grad,9,Never-married,Other-service,Own-child,White,Female,2202,0,24,United-States,<=50K
63,Private,160449,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
55,Private,26950,11th,7,Married-civ-spouse,Prof-specialty,Wife,White,Male,0,0,40,United-States,<=50K
36,Self-emp-inc,223433,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,>50K
23,Private,113481,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,7688,0,40,United-States,<=50K
34,Private,190987,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
19,Private,55377,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
35,Private,148995,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,40,United-States,<=50K
61,Private,128016,10th,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,24,Nicaragua,<=50K
36,Private,180284,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,52,United-States,<=50K
37,Private,50096,HS-grad,9,Widowed,Craft-repair,Unmarried,Black,Male,0,0,50,United-States,<=50K
20,Private,185691,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,<=50K
45,Private,153312,Prof-school,10,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,60,Jamaica,<=50K
78,Private,29810,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,48,United-States,>50K
42,Self-emp-inc,209034,10th,12,Divorced,Machine-op-inspct,Unmarried,Black,Female,0,0,40,United-States,<=50K
52,Federal-gov,275369,Some-college,10,Divorced,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
38,Self-emp-inc,143266,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Wife,White,Male,0,0,48,Mexico,>50K
43,Private,375313,9th,13,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,40,Germany,>50K
57,State-gov,169589,Bachelors,13,Never-married,Exec-managerial,Unmarried,White,Male,0,0,50,United-States,<=50K
27,Private,134247,HS-grad,9,Never-married,Machine-op-inspct,Unmarried,White,Female,0,0,40,Cuba,<=50K
78,Self-emp-not-inc,102597,5th-6th,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,12,United-States,<=50K
29,Private,188877,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,91,United-States,<=50K
39,Self-emp-not-inc,256240,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,70,United-States,>50K
22,Private,117827,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Female,0,0,33,United-States,<=50K
24,Private,305498,1st-4th,14,Never-married,Handlers-cleaners,Unmarried,White,Female,0,0,36,United-States,<=50K
44,Private,134247,Masters,14,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K
51,Local-gov,544319,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
46,Private,112656,Bachelors,13,Separated,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K
20,Federal-gov,196337,11th,11,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,10,United-States,<=50K
52,Private,109273,Some-college,10,Divorced,Sales,Unmarried,White,Female,0,0,40,United-States,<=50K
27,Private,169544,1st-4th,9,Never-married,Protective-serv,Not-in-family,White,Male,0,0,35,United-States,<=50K
20,Private,83984,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,20,United-States,<=50K
26,Private,220678,12th,8,Never-married,Farming-fishing,Own-child,Other,Male,0,0,40,United-States,<=50K
39,Private,211798,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
37,Private,184285,HS-grad,9,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,35,Guatemala,<=50K
51,Private,278155,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,0,6,United-States,>50K
46,State-gov,306985,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,99999,0,60,United-States,<=50K
34,Private,148113,Some-college,10,Separated,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
22,Local-gov,266337,5th-6th,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
33,Private,197583,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,<=50K
81,Private,267034,HS-grad,9,Never-married,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Female,0,0,30,United-States,<=50K
37,Private,196269,7th-8th,13,Married-civ-spouse,Transport-moving,Husband,Asian-Pac-Islander,Female,0,0,40,United-States,<=50K
43,Private,86615,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
50,Private,99316,Some-college,10,Married-civ-spouse,Sales,Husband,White,Female,0,0,45,United-States,>50K
42,Self-emp-not-inc,286469,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,Black,Male,0,0,40,United-States,<=50K
33,Private,294387,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,United-States,>50K
84,Private,308205,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,White,Male,0,1887,40,Puerto-Rico,<=50K
20,Private,232577,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,>50K
37,Local-gov,95469,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,32,United-States,<=50K
45,Private,142037,7th-8th,5,Married-civ-spouse,Adm-clerical,Husband,White,Female,0,0,40,United-States,<=50K
20,Federal-gov,52921,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,Philippines,<=50K
34,Local-gov,89160,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Male,0,0,40,United-States,<=50K
27,Private,135162,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
54,Private,215990,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,10,United-States,<=50K
77,Self-emp-not-inc,111696,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K
35,Local-gov,302149,Bachelors,13,Married-civ-spouse,Other-service,Husband,White,Female,15024,0,50,United-States,<=50K
42,Self-emp-not-inc,167415,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,42,United-States,<=50K
31,Private,92215,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K
73,Private,83411,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Female,0,0,60,Italy,>50K
38,Private,206878,HS-grad,9,Never-married,Sales,Unmarried,White,Female,0,0,40,United-States,<=50K
54,Private,68318,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Wife,White,Male,0,0,15,United-States,<=50K
25,Private,132749,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,<=50K
31,State-gov,118584,HS-grad,9,Divorced,Other-service,Unmarried,Black,Male,0,0,40,Mexico,<=50K
23,Private,113481,Masters,14,Never-married,Tech-support,Not-in-family,White,Male,0,0,45,United-States,<=50K
43,Private,327589,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,>50K
22,Private,317019,Assoc-acdm,12,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,>50K
34,Private,295117,9th,7,Never-married,Other-service,Own-child,White,Female,0,0,20,United-States,<=50K
21,Private,279472,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
25,Private,190027,Bachelors,13,Married-civ-spouse,Other-service,Husband,White,Female,0,0,32,United-States,>50K
52,Federal-gov,113094,HS-grad,9,Never-married,Sales,Own-child,White,Male,0,0,40,United-States,<=50K
45,Private,226296,Masters,14,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,7,United-States,<=50K
40,Local-gov,61287,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Female,0,0,40,United-States,<=50K
27,Private,215912,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,40,Haiti,<=50K
40,Private,323798,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Female,0,0,40,United-States,>50K
22,Private,143123,HS-grad,9,Never-married,Exec-managerial,Other-relative,White,Male,0,0,40,United-States,<=50K
28,Self-emp-not-inc,228456,11th,7,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,84,United-States,<=50K
45,Private,49893,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Female,7688,0,40,United-States,>50K
54,Self-emp-inc,210184,Masters,14,Married-civ-spouse,Machine-op-inspct,Wife,White,Male,0,1977,60,United-States,<=50K
30,Private,337778,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Female,0,0,40,United-States,<=50K
53,Private,235523,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
29,Private,130652,11th,7,Divorced,Craft-repair,Unmarried,White,Female,0,0,35,United-States,<=50K
55,Private,238384,10th,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,20,United-States,<=50K
33,Private,321764,Some-college,10,Never-married,Adm-clerical,Own-child,Black,Female,0,0,40,United-States,<=50K
27,Private,519006,Masters,10,Married-civ-spouse,Other-service,Husband,White,Male,99999,0,70,United-States,>50K
37,Local-gov,105266,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
46,Self-emp-not-inc,246212,Assoc-voc,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,70,United-States,>50K
64,State-gov,104461,Assoc-acdm,16,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
55,Private,222813,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,<=50K
78,Local-gov,170924,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,80,United-States,<=50K
30,Private,409230,HS-grad,9,Never-married,Machine-op-inspct,Unmarried,White,Male,0,0,40,United-States,<=50K
36,Private,95256,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
85,Self-emp-inc,176486,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,3137,0,12,United-States,<=50K
31,Self-emp-not-inc,43712,10th,10,Married-civ-spouse,Other-service,Husband,White,Female,0,0,40,United-States,<=50K
36,Private,187089,HS-grad,9,Married-civ-spouse,Craft-repair,Wife,Black,Male,0,0,40,United-States,<=50K
22,Private,377815,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Female,0,0,40,United-States,<=50K
41,Private,114424,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
45,Private,216402,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,<=50K
50,Self-emp-inc,189148,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,Germany,>50K
66,Self-emp-not-inc,459192,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
24,Private,263908,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,1408,50,United-States,<=50K
41,Private,168071,HS-grad,9,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,40,United-States,<=50K
30,Private,311931,Assoc-voc,11,Married-spouse-absent,Exec-managerial,Unmarried,Asian-Pac-Islander,Female,0,0,40,United-States,<=50K
33,Private,182470,1st-4th,9,Separated,Machine-op-inspct,Unmarried,White,Female,0,0,38,Greece,<=50K
25,Local-gov,247975,Some-college,10,Never-married,Exec-managerial,Own-child,White,Male,0,0,40,United-States,<=50K
21,Private,114605,Bachelors,13,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,45,United-States,<=50K
38,Local-gov,229236,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
37,State-gov,197286,Some-college,10,Separated,Prof-specialty,Not-in-family,White,Female,0,0,25,United-States,<=50K
57,Private,375502,Some-college,10,Divorced,Tech-support,Not-in-family,White,Male,0,0,40,United-States,<=50K
37,Private,122889,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,>50K
54,Private,49308,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Female,594,0,20,United-States,<=50K
39,Private,112656,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,>50K
34,Private,330535,9th,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
22,Private,91048,Some-college,10,Never-married,Sales,Own-child,Black,Male,0,0,40,United-States,<=50K
42,Private,161838,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
30,Private,105119,HS-grad,9,Never-married,Transport-moving,Other-relative,White,Male,1506,0,40,El-Salvador,<=50K
27,Private,171468,HS-grad,9,Never-married,Sales,Not-in-family,Other,Female,0,0,35,United-States,<=50K
43,Private,204334,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Female,0,0,50,United-States,<=50K
66,Private,341672,11th,7,Never-married,Sales,Own-child,Black,Male,0,0,40,United-States,<=50K
29,Private,270324,12th,13,Married-civ-spouse,Transport-moving,Husband,White,Male,7688,0,45,United-States,>50K
34,Private,360527,HS-grad,9,Never-married,Adm-clerical,Unmarried,White,Male,0,0,40,United-States,<=50K
34,Private,203761,Bachelors,7,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,48,United-States,<=50K
34,Private,307638,10th,14,Divorced,Craft-repair,Not-in-family,White,Male,0,0,8,United-States,<=50K
23,Private,141584,HS-grad,9,Never-married,Sales,Unmarried,White,Male,0,0,40,United-States,<=50K
32,Private,270942,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,35,United-States,<=50K
35,Private,381965,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,52,United-States,>50K
36,Private,413345,10th,7,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
27,Private,332249,Assoc-voc,16,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
49,Self-emp-inc,233312,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
19,Private,162954,Doctorate,10,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
46,Private,115443,7th-8th,11,Married-civ-spouse,Tech-support,Husband,Black,Female,0,0,60,United-States,>50K
44,Private,73715,HS-grad,9,Divorced,Tech-support,Unmarried,White,Female,0,0,40,United-States,<=50K
20,Private,148509,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,25,United-States,<=50K
38,Private,139180,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Female,0,0,40,United-States,>50K
29,Private,208049,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Male,0,0,65,United-States,>50K
36,Private,293535,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,50,United-States,<=50K
37,Self-emp-not-inc,318331,Some-college,9,Divorced,Tech-support,Not-in-family,White,Male,0,0,40,United-States,<=50K
50,Private,587310,10th,2,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
38,Private,186808,12th,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,213,50,United-States,<=50K
30,Self-emp-not-inc,60548,12th,13,Never-married,Farming-fishing,Own-child,White,Male,0,0,50,United-States,<=50K
60,Self-emp-inc,88055,HS-grad,9,Divorced,Tech-support,Unmarried,White,Male,0,1740,50,United-States,<=50K
40,Local-gov,234258,Doctorate,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,25,United-States,<=50K
47,Private,586657,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
53,Self-emp-not-inc,189017,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,35,Guatemala,<=50K
47,Self-emp-inc,32016,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,68,United-States,<=50K
38,Private,167350,Doctorate,10,Married-spouse-absent,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
34,Private,120074,Bachelors,13,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Male,0,2001,40,Philippines,<=50K
54,Private,103315,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,24,United-States,<=50K
54,State-gov,482732,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,35,United-States,<=50K
19,Private,62374,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
37,Self-emp-inc,229498,Bachelors,13,Never-married,Other-service,Not-in-family,White,Female,0,0,50,United-States,<=50K
43,Private,31023,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,0,60,United-States,<=50K
50,Private,260199,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
49,Private,99604,7th-8th,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,United-States,<=50K
22,Private,165815,Some-college,10,Never-married,Machine-op-inspct,Unmarried,White,Male,0,0,40,United-States,<=50K
45,Private,187164,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,<=50K
47,Private,283342,11th,7,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,<=50K
31,Private,214031,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
50,Private,243678,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,30,United-States,<=50K
45,Private,127111,HS-grad,9,Widowed,Other-service,Other-relative,Black,Female,0,0,72,United-States,<=50K
33,Private,51835,11th,7,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,40,Poland,<=50K
58,State-gov,215219,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,50,United-States,>50K
28,Self-emp-not-inc,192017,Masters,14,Never-married,Other-service,Not-in-family,White,Male,0,0,70,United-States,<=50K
38,Private,75763,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,2001,40,United-States,<=50K
64,Private,342494,Prof-school,16,Married-civ-spouse,Handlers-cleaners,Husband,White,Female,0,0,40,United-States,>50K
18,Private,312966,10th,5,Never-married,Other-service,Own-child,White,Female,0,0,40,United-States,<=50K
40,Private,339767,HS-grad,9,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
